Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ANEF_Eloignement,Chrome 133.0.0.0,,,06-03-2025 11:11:29,06-03-2025 11:13:26,"1m - 56,453s",ERROR
,,,,,,,
Test Cases/Cas D Utilisations/ANEF_Eloignement_V_Nawres/TC_ANEF_Eloignement,Chrome 133.0.0.0,,,06-03-2025 11:11:30,06-03-2025 11:13:26,"1m - 55,806s",ERROR
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Lancer_URL_ANEF""), [""Profiles"":Profiles, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour lancer URl ANEF pour Agent,,06-03-2025 11:11:35,06-03-2025 11:11:49,"13,973s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Identification""), [""Profiles"":Profiles, ""IdentifiantAgent"":IdentifiantAgent, ""PwAgent"":PwAgent, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Identification Agent,,06-03-2025 11:11:49,06-03-2025 11:12:02,"13,754s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Creation_ou_Recherche_Dossier""), [""CreationOuRecherche"":CreationOuRecherche, ""NumeroEtranger"":NumeroEtranger], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Creation ou Recherche de dossier avec un numero etranger ,,06-03-2025 11:12:02,06-03-2025 11:12:27,"24,237s",PASSED
"if (CreationOuRecherche == ""Creation"")",Chrome 133.0.0.0,,,06-03-2025 11:12:27,06-03-2025 11:12:27,"0,005s",PASSED
println(NumeroEtranger),Chrome 133.0.0.0,,,06-03-2025 11:12:27,06-03-2025 11:12:27,"0,008s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure""), [""Mesure"":Mesure, ""FondementLegal"":FondementLegal, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,"Appel Brique Réutilisable pour Prendre une Mesure selon les Choix : OQTF , Expulsion ,IAT ,ITF ,ExecutionFicheSIS, RemiseSchengen, TransfertDublin",,06-03-2025 11:12:27,06-03-2025 11:13:07,"40,436s",PASSED
AbrogationRetrait = false,Chrome 133.0.0.0,,,06-03-2025 11:13:07,06-03-2025 11:13:07,"0,001s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Ajouter_Decision_Et_Notification""), [""AbrogationRetrait"":false, ""ModeNotification"":ModeNotification], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,06-03-2025 11:13:07,06-03-2025 11:13:22,"14,374s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure_Execution""), [""AjouterMesureExecution"":AjouterMesureExecution, ""TypeMesureExecution"":TypeMesureExecution, ""FondementLegalMesure"":FondementLegalMesure, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,06-03-2025 11:13:22,06-03-2025 11:13:22,"0,027s",ERROR
Video,Chrome 133.0.0.0,,,06-03-2025 11:13:26,06-03-2025 11:13:26,"0,001s",PASSED
