Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ANEF_Eloignement,Chrome 133.0.0.0,,,05-03-2025 10:17:30,05-03-2025 10:19:08,"1m - 38,298s",ERROR
,,,,,,,
Test Cases/Cas D Utilisations/ANEF_Eloignement_V_Nawres/TC_ANEF_Eloignement,Chrome 133.0.0.0,,,05-03-2025 10:17:30,05-03-2025 10:19:08,"1m - 37,780s",ERROR
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Lancer_URL_ANEF""), [""Profiles"":Profiles, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour lancer URl ANEF pour Agent,,05-03-2025 10:17:32,05-03-2025 10:17:39,"6,793s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Identification""), [""Profiles"":Profiles, ""IdentifiantAgent"":IdentifiantAgent, ""PwAgent"":PwAgent, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Identification Agent,,05-03-2025 10:17:39,05-03-2025 10:17:51,"11,911s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Creation_ou_Recherche_Dossier""), [""CreationOuRecherche"":CreationOuRecherche, ""NumeroEtranger"":NumeroEtranger], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Creation ou Recherche de dossier avec un numero etranger ,,05-03-2025 10:17:51,05-03-2025 10:18:13,"21,907s",PASSED
"if (CreationOuRecherche == ""Creation"")",Chrome 133.0.0.0,,,05-03-2025 10:18:13,05-03-2025 10:18:13,"0,005s",PASSED
println(NumeroEtranger),Chrome 133.0.0.0,,,05-03-2025 10:18:13,05-03-2025 10:18:13,"0,003s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure""), [""Mesure"":Mesure, ""FondementLegal"":FondementLegal, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,"Appel Brique Réutilisable pour Prendre une Mesure selon les Choix : OQTF , Expulsion ,IAT ,ITF ,ExecutionFicheSIS, RemiseSchengen, TransfertDublin",,05-03-2025 10:18:13,05-03-2025 10:18:50,"36,947s",PASSED
AbrogationRetrait = false,Chrome 133.0.0.0,,,05-03-2025 10:18:50,05-03-2025 10:18:50,"0,003s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Ajouter_Decision_Et_Notification""), [""AbrogationRetrait"":false, ""ModeNotification"":ModeNotification], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,05-03-2025 10:18:50,05-03-2025 10:19:04,"14,114s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure_Execution""), [""AjouterMesureExecution"":AjouterMesureExecution, ""TypeMesureExecution"":TypeMesureExecution, ""FondementLegalMesure"":FondementLegalMesure, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,05-03-2025 10:19:04,05-03-2025 10:19:04,"0,125s",ERROR
Video,Chrome 133.0.0.0,,,05-03-2025 10:19:08,05-03-2025 10:19:08,"0,001s",PASSED
