Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ANEF_Eloignement,Chrome 133.0.0.0,,,06-03-2025 11:38:23,06-03-2025 11:40:15,"1m - 52,093s",FAILED
,,,,,,,
Test Cases/Cas D Utilisations/ANEF_Eloignement_V_Nawres/TC_ANEF_Eloignement,Chrome 133.0.0.0,,,06-03-2025 11:38:23,06-03-2025 11:40:15,"1m - 51,519s",FAILED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Lancer_URL_ANEF""), [""Profiles"":Profiles, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour lancer URl ANEF pour Agent,,06-03-2025 11:38:25,06-03-2025 11:38:32,"6,786s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Identification""), [""Profiles"":Profiles, ""IdentifiantAgent"":IdentifiantAgent, ""PwAgent"":PwAgent, ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Identification Agent,,06-03-2025 11:38:32,06-03-2025 11:38:44,"12,469s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Creation_ou_Recherche_Dossier""), [""CreationOuRecherche"":CreationOuRecherche, ""NumeroEtranger"":NumeroEtranger], STOP_ON_FAILURE)",Chrome 133.0.0.0,Appel Brique Réutilisable pour Creation ou Recherche de dossier avec un numero etranger ,,06-03-2025 11:38:44,06-03-2025 11:39:07,"23,304s",PASSED
"if (CreationOuRecherche == ""Creation"")",Chrome 133.0.0.0,,,06-03-2025 11:39:07,06-03-2025 11:39:07,"0,007s",PASSED
println(NumeroEtranger),Chrome 133.0.0.0,,,06-03-2025 11:39:07,06-03-2025 11:39:07,"0,011s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure""), [""Mesure"":Mesure, ""FondementLegal"":FondementLegal, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ""NatureDeLacteExpulsion"":NatureDeLacteExpulsion, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,"Appel Brique Réutilisable pour Prendre une Mesure selon les Choix : OQTF , Expulsion ,IAT ,ITF ,ExecutionFicheSIS, RemiseSchengen, TransfertDublin",,06-03-2025 11:39:07,06-03-2025 11:39:47,"39,356s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Ajouter_Decision_Et_Notification""), [""AbrogationRetrait"":false, ""ModeNotification"":ModeNotification], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,06-03-2025 11:39:47,06-03-2025 11:40:01,"14,379s",PASSED
"callTestCase(findTestCase(""Test Cases/Test Reutilisable/Main/ANEF_Eloignement_V_Nawres/ANEF_Prendre_Mesure_Execution""), [""AjouterMesureExecution"":AjouterMesureExecution, ""TypeMesureExecution"":TypeMesureExecution, ""FondementLegalMesure"":FondementLegalMesure, ... ], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,06-03-2025 11:40:01,06-03-2025 11:40:10,"8,478s",FAILED
Video,Chrome 133.0.0.0,,,06-03-2025 11:40:15,06-03-2025 11:40:15,"0,001s",PASSED
